Date,Open,High,Low,Close,Adj Close,Volume
2018-05-10,1494.000000,1506.849976,1480.000000,1486.500000,1371.089600,932116
2018-05-11,1489.000000,1506.000000,1485.099976,1504.099976,1387.322998,591179
2018-05-14,1515.000000,1521.199951,1494.050049,1503.550049,1386.815674,1479249
2018-05-15,1530.000000,1542.400024,1510.500000,1515.500000,1397.837891,3239290
2018-05-16,1509.000000,1582.400024,1506.599976,1574.099976,1451.888306,2420630
2018-05-17,1574.099976,1596.400024,1560.250000,1569.800049,1447.922119,2082393
2018-05-18,1563.300049,1612.500000,1563.300049,1605.800049,1481.127075,2041908
2018-05-21,1613.000000,1619.400024,1573.050049,1578.650024,1456.085083,1510806
2018-05-22,1565.750000,1588.949951,1558.199951,1574.300049,1452.072754,1137466
2018-05-23,1567.000000,1586.300049,1561.000000,1568.099976,1446.353882,891664
2018-05-24,1570.099976,1571.650024,1550.050049,1561.099976,1439.897461,915840
2018-05-25,1566.000000,1591.250000,1557.300049,1575.750000,1453.410034,968884
2018-05-28,1585.000000,1585.699951,1576.000000,1582.849976,1459.958740,563972
2018-05-29,1575.550049,1597.800049,1563.699951,1572.699951,1450.596802,944652
2018-05-30,1569.500000,1594.800049,1557.000000,1585.800049,1462.679810,1089156
2018-05-31,1595.000000,1617.650024,1579.699951,1611.449951,1486.338501,3315162
2018-06-01,1613.000000,1624.400024,1581.099976,1588.849976,1465.493042,1444570
2018-06-04,1590.000000,1590.000000,1558.000000,1563.199951,1441.834229,857157
2018-06-05,1564.000000,1573.000000,1547.050049,1562.800049,1441.465454,1531015
2018-06-06,1561.099976,1579.000000,1557.449951,1571.150024,1449.167236,1085135
2018-06-07,1575.000000,1606.699951,1575.000000,1603.050049,1478.590454,1479204
2018-06-08,1599.900024,1601.250000,1581.500000,1595.599976,1471.718994,760059
2018-06-11,1596.000000,1617.000000,1584.400024,1601.400024,1477.068726,905198
2018-06-12,1604.800049,1645.000000,1590.400024,1638.449951,1511.242188,1707972
2018-06-13,1644.000000,1644.750000,1619.500000,1621.199951,1495.331421,845842
2018-06-14,1617.800049,1644.000000,1598.300049,1609.599976,1484.631958,1348038
2018-06-15,1590.000000,1628.900024,1590.000000,1621.300049,1495.423462,2101892
2018-06-18,1629.949951,1639.000000,1603.500000,1608.550049,1483.663574,846403
2018-06-19,1603.599976,1612.000000,1589.699951,1601.000000,1476.699707,1118708
2018-06-20,1597.000000,1617.599976,1597.000000,1602.400024,1477.991211,1535703
2018-06-21,1594.000000,1610.500000,1588.000000,1593.449951,1480.825439,1185462
2018-06-22,1592.000000,1610.699951,1581.000000,1608.099976,1494.439819,1098709
2018-06-25,1616.000000,1629.000000,1607.400024,1615.150024,1500.991577,1082199
2018-06-26,1615.000000,1630.800049,1614.250000,1621.750000,1507.125122,759142
2018-06-27,1629.000000,1656.650024,1598.349976,1609.300049,1495.555420,2251405
2018-06-28,1610.000000,1620.500000,1596.000000,1602.750000,1489.468018,1177218
2018-06-29,1605.449951,1645.000000,1605.449951,1641.150024,1525.154175,1722592
2018-07-02,1640.900024,1647.750000,1625.050049,1643.449951,1527.291382,1099574
2018-07-03,1645.000000,1661.099976,1635.000000,1643.500000,1527.338135,1381265
2018-07-04,1642.000000,1682.400024,1639.650024,1676.000000,1557.540771,1244751
2018-07-05,1679.000000,1692.349976,1668.400024,1688.000000,1568.692749,1449303
2018-07-06,1689.000000,1697.650024,1672.400024,1678.300049,1559.678101,1458899
2018-07-09,1682.000000,1696.000000,1674.000000,1691.900024,1572.317139,773248
2018-07-10,1693.250000,1698.849976,1678.099976,1687.000000,1567.763306,1093651
2018-07-11,1685.000000,1721.000000,1679.050049,1718.150024,1596.711914,1158397
2018-07-12,1720.000000,1749.400024,1718.250000,1742.349976,1619.201050,1471465
2018-07-13,1742.000000,1750.050049,1724.000000,1742.650024,1619.480103,976456
2018-07-16,1749.800049,1779.000000,1743.849976,1751.250000,1627.472168,2218046
2018-07-17,1767.000000,1780.000000,1678.199951,1681.699951,1562.837769,6188478
2018-07-18,1693.000000,1699.699951,1627.000000,1643.750000,1527.570190,2372869
2018-07-19,1651.900024,1670.000000,1643.650024,1647.449951,1531.008667,1457149
2018-07-20,1655.900024,1671.449951,1628.800049,1655.849976,1538.815063,1734748
2018-07-23,1668.949951,1702.949951,1660.550049,1689.650024,1570.225952,1382893
2018-07-24,1700.000000,1709.699951,1662.449951,1667.900024,1550.013428,1084438
2018-07-25,1671.000000,1679.449951,1638.250000,1652.949951,1536.119873,1526620
2018-07-26,1655.000000,1679.650024,1645.050049,1669.949951,1551.918335,2088548
2018-07-27,1670.000000,1674.800049,1641.449951,1659.000000,1541.742432,1030665
2018-07-30,1666.250000,1692.000000,1651.000000,1688.699951,1569.343140,1237254
2018-07-31,1690.000000,1737.449951,1681.699951,1731.650024,1609.257690,1877744
2018-08-01,1732.949951,1743.000000,1718.599976,1734.300049,1611.720215,1191134
2018-08-02,1742.250000,1759.750000,1739.000000,1748.500000,1624.916748,1127209
2018-08-03,1754.000000,1767.349976,1746.900024,1763.000000,1638.391724,758933
2018-08-06,1760.000000,1760.000000,1715.050049,1730.300049,1608.002930,1629015
2018-08-07,1730.800049,1742.000000,1724.000000,1730.050049,1607.770752,863577
2018-08-08,1728.000000,1763.000000,1721.349976,1757.150024,1632.955200,1423256
2018-08-09,1761.500000,1765.000000,1738.199951,1754.199951,1630.213745,939345
2018-08-10,1750.000000,1763.599976,1741.500000,1752.699951,1628.819702,730724
2018-08-13,1739.000000,1756.500000,1725.750000,1728.849976,1606.655396,691024
2018-08-14,1729.000000,1759.300049,1729.000000,1744.250000,1620.966919,850399
2018-08-16,1741.000000,1751.949951,1730.599976,1737.400024,1614.601196,638454
2018-08-17,1741.099976,1788.599976,1731.750000,1784.750000,1658.604248,1420289
2018-08-20,1790.000000,1808.650024,1773.199951,1777.000000,1651.402100,924623
2018-08-21,1777.000000,1777.000000,1750.000000,1752.500000,1628.633789,1169476
2018-08-23,1764.949951,1783.500000,1757.500000,1772.800049,1647.499023,1375102
2018-08-24,1773.250000,1789.000000,1762.250000,1780.949951,1655.072876,866648
2018-08-27,1791.000000,1798.000000,1778.699951,1792.300049,1665.620850,627163
2018-08-28,1789.000000,1790.949951,1767.849976,1771.199951,1646.012207,991764
2018-08-29,1775.000000,1779.400024,1751.250000,1755.849976,1631.747070,777922
2018-08-30,1755.000000,1779.800049,1755.000000,1772.849976,1647.545532,1586926
2018-08-31,1777.000000,1789.949951,1765.000000,1780.099976,1654.283081,1335542
2018-09-03,1791.500000,1791.500000,1695.849976,1699.099976,1579.008057,1744229
2018-09-04,1697.000000,1697.949951,1623.849976,1651.199951,1534.493652,3852609
2018-09-05,1643.000000,1647.550049,1596.000000,1611.699951,1497.785522,2693195
2018-09-06,1623.449951,1636.500000,1598.650024,1608.599976,1494.904541,2008264
2018-09-07,1611.900024,1644.699951,1601.000000,1638.750000,1522.923706,1571003
2018-09-10,1632.699951,1640.400024,1604.000000,1610.300049,1496.484497,1423511
2018-09-11,1613.000000,1624.000000,1576.050049,1590.650024,1478.223267,2381214
2018-09-12,1599.949951,1636.900024,1587.500000,1626.849976,1511.864746,1789295
2018-09-14,1637.900024,1649.000000,1612.500000,1629.300049,1514.141602,1920969
2018-09-17,1620.000000,1626.000000,1595.000000,1605.449951,1491.977051,904395
2018-09-18,1622.000000,1670.949951,1618.000000,1664.949951,1547.271729,2932792
2018-09-19,1671.000000,1678.500000,1637.150024,1647.099976,1530.683594,1589108
2018-09-21,1651.000000,1656.900024,1606.300049,1621.300049,1506.706909,3032792
2018-09-24,1622.050049,1639.500000,1564.099976,1590.449951,1478.037231,1817390
2018-09-25,1600.000000,1640.000000,1577.050049,1630.849976,1515.582153,1229970
2018-09-26,1644.400024,1649.000000,1598.000000,1610.750000,1496.902832,980726
2018-09-27,1610.000000,1625.000000,1603.199951,1620.099976,1505.592041,1572603
2018-09-28,1620.099976,1627.300049,1600.050049,1608.400024,1494.718872,1735076
2018-10-01,1606.500000,1652.400024,1601.599976,1642.300049,1526.223022,1721675
2018-10-03,1642.000000,1642.050049,1606.650024,1618.849976,1504.430054,1213562
2018-10-04,1600.000000,1602.800049,1562.099976,1573.949951,1462.703613,1544573
2018-10-05,1559.500000,1574.849976,1528.599976,1558.550049,1448.392090,1638027
2018-10-08,1551.000000,1570.400024,1537.099976,1559.349976,1449.135498,1998863
2018-10-09,1563.000000,1570.000000,1492.500000,1512.449951,1405.550293,1562134
2018-10-10,1512.500000,1543.199951,1490.550049,1527.650024,1419.676147,2294071
2018-10-11,1490.000000,1540.000000,1477.199951,1526.099976,1418.235596,1823960
2018-10-12,1555.500000,1577.500000,1540.099976,1569.599976,1458.661133,1728063
2018-10-15,1549.699951,1592.949951,1500.000000,1526.300049,1418.421631,3913322
2018-10-16,1535.699951,1557.550049,1526.500000,1546.199951,1436.915039,1374834
2018-10-17,1558.099976,1577.800049,1546.050049,1562.000000,1451.598389,1223188
2018-10-19,1551.199951,1585.750000,1543.050049,1578.400024,1466.839233,932433
2018-10-22,1588.000000,1590.000000,1566.599976,1584.900024,1472.879883,614209
2018-10-23,1575.550049,1582.000000,1547.500000,1552.050049,1442.351685,989355
2018-10-24,1562.000000,1591.000000,1552.400024,1585.949951,1473.855469,690618
2018-10-25,1574.000000,1591.750000,1552.650024,1571.550049,1468.808838,2397242
2018-10-26,1567.099976,1579.500000,1549.949951,1558.250000,1456.378174,1049382
2018-10-29,1559.449951,1559.449951,1522.000000,1552.900024,1451.377930,1478828
2018-10-30,1553.900024,1603.599976,1542.449951,1593.050049,1488.903076,1366068
2018-10-31,1593.000000,1624.000000,1561.949951,1621.699951,1515.679810,1478902
2018-11-01,1624.500000,1624.500000,1583.550049,1607.650024,1502.548340,1037308
2018-11-02,1610.699951,1648.199951,1608.250000,1638.449951,1531.335083,1332970
2018-11-05,1635.000000,1647.000000,1610.000000,1640.050049,1532.830322,764645
2018-11-06,1650.000000,1654.000000,1620.099976,1631.949951,1525.259644,656676
2018-11-07,1640.000000,1646.949951,1634.400024,1643.849976,1536.381836,114827
2018-11-09,1650.000000,1680.000000,1638.300049,1672.599976,1563.252441,1125863
2018-11-12,1672.000000,1681.949951,1649.199951,1654.300049,1546.148804,805817
2018-11-13,1644.099976,1678.599976,1636.550049,1671.099976,1561.850464,673435
2018-11-14,1672.000000,1739.500000,1668.050049,1715.500000,1603.347656,1780843
2018-11-15,1717.750000,1728.400024,1696.650024,1706.050049,1594.515625,997169
2018-11-16,1704.900024,1718.000000,1683.300049,1689.099976,1578.673706,1071547
2018-11-19,1693.300049,1707.000000,1677.000000,1701.400024,1590.169434,910054
2018-11-20,1701.000000,1709.900024,1685.050049,1694.000000,1583.253174,740827
2018-11-21,1690.050049,1706.000000,1678.699951,1689.949951,1579.468018,932133
2018-11-22,1692.900024,1703.699951,1663.000000,1675.099976,1565.588989,808599
2018-11-26,1678.099976,1750.000000,1678.099976,1744.000000,1629.984375,2314140
2018-11-27,1738.900024,1741.500000,1709.250000,1733.300049,1619.983887,1592918
2018-11-28,1731.000000,1748.000000,1716.750000,1732.199951,1618.956055,1205956
2018-11-29,1745.900024,1780.000000,1737.500000,1768.500000,1652.882813,1936534
2018-11-30,1770.949951,1798.300049,1742.250000,1754.000000,1639.330444,2373749
2018-12-03,1769.500000,1838.300049,1748.050049,1825.599976,1706.249756,4310053
2018-12-04,1835.000000,1848.949951,1801.000000,1807.650024,1689.473267,3155914
2018-12-05,1803.000000,1854.800049,1788.000000,1848.099976,1727.278809,2847336
2018-12-06,1840.000000,1847.000000,1797.650024,1801.500000,1683.725464,2399579
2018-12-07,1801.300049,1832.750000,1792.099976,1824.300049,1705.035034,1774240
2018-12-10,1796.800049,1815.000000,1790.000000,1795.800049,1678.398071,1216028
2018-12-11,1781.000000,1819.900024,1770.099976,1794.900024,1677.557007,2237806
2018-12-12,1796.000000,1845.050049,1795.949951,1839.099976,1718.867065,1449484
2018-12-13,1848.000000,1867.449951,1837.050049,1855.550049,1734.242065,1586900
2018-12-14,1837.000000,1865.849976,1832.750000,1860.550049,1738.915039,1573884
2018-12-17,1865.000000,1869.500000,1845.050049,1850.699951,1729.708862,1179613
2018-12-18,1848.900024,1848.900024,1833.000000,1840.750000,1720.409302,1521255
2018-12-19,1849.949951,1858.000000,1842.000000,1844.800049,1724.194702,1687085
2018-12-20,1839.000000,1854.900024,1821.000000,1834.250000,1714.334473,1500656
2018-12-21,1833.000000,1842.599976,1800.000000,1803.500000,1685.594604,1439522
2018-12-24,1814.000000,1814.000000,1777.550049,1784.650024,1667.976929,1023418
2018-12-26,1760.000000,1798.650024,1741.250000,1791.599976,1674.472534,2212019
2018-12-27,1802.699951,1823.000000,1793.150024,1814.900024,1696.249512,1516851
2018-12-28,1817.900024,1834.900024,1815.699951,1822.050049,1702.932007,963189
2018-12-31,1830.000000,1836.900024,1811.250000,1819.650024,1700.688965,757071
2019-01-01,1824.800049,1824.800049,1798.349976,1801.099976,1683.351563,807345
2019-01-02,1792.400024,1808.849976,1771.300049,1784.599976,1667.930298,1598707
2019-01-03,1782.599976,1803.449951,1782.599976,1788.400024,1671.481934,1182624
2019-01-04,1798.900024,1802.000000,1772.150024,1781.699951,1665.219849,1454134
2019-01-07,1791.500000,1804.000000,1782.449951,1784.949951,1668.257202,909032
2019-01-08,1792.000000,1793.500000,1761.099976,1770.849976,1655.078979,1262707
2019-01-09,1777.500000,1797.000000,1773.400024,1785.000000,1668.304199,1324628
2019-01-10,1785.000000,1799.099976,1779.000000,1786.199951,1669.425659,1313981
2019-01-11,1795.000000,1795.400024,1758.550049,1769.400024,1653.723999,1113837
2019-01-14,1771.000000,1780.750000,1760.099976,1763.900024,1648.583374,1018068
2019-01-15,1767.400024,1793.400024,1767.400024,1789.849976,1672.837036,1614600
2019-01-16,1790.000000,1794.800049,1766.800049,1772.550049,1656.668091,2054033
2019-01-17,1776.900024,1779.250000,1742.500000,1751.500000,1636.994141,1941204
2019-01-18,1750.000000,1768.849976,1727.300049,1744.099976,1630.078003,3234056
2019-01-21,1749.000000,1758.000000,1736.050049,1746.900024,1632.694946,1628067
2019-01-22,1746.000000,1755.000000,1741.250000,1750.199951,1635.778931,1776472
2019-01-23,1752.000000,1784.050049,1749.400024,1767.199951,1651.667603,2321782
2019-01-24,1766.800049,1784.050049,1756.699951,1759.500000,1644.471191,1350870
2019-01-25,1762.000000,1778.750000,1750.000000,1756.800049,1641.947510,1131790
2019-01-28,1758.900024,1771.550049,1740.150024,1743.000000,1629.049927,1289774
2019-01-29,1745.000000,1763.849976,1726.099976,1756.699951,1641.854004,1319822
2019-01-30,1760.000000,1760.750000,1728.099976,1733.349976,1620.030640,1259978
2019-01-31,1735.900024,1774.900024,1735.250000,1763.250000,1647.975952,1880257
2019-02-01,1763.250000,1832.500000,1761.449951,1799.300049,1681.669434,2342251
2019-02-04,1799.900024,1823.000000,1794.699951,1802.599976,1684.753296,1116390
2019-02-05,1805.000000,1834.949951,1804.949951,1821.449951,1702.371216,1278708
2019-02-06,1828.400024,1836.449951,1820.000000,1829.949951,1710.315308,859789
2019-02-07,1834.000000,1845.000000,1828.349976,1839.050049,1718.820679,927434
2019-02-08,1839.099976,1847.000000,1811.000000,1817.300049,1698.492432,1222765
2019-02-11,1811.050049,1815.400024,1795.750000,1804.800049,1686.809692,797453
2019-02-12,1810.000000,1812.000000,1789.000000,1794.500000,1677.182983,990035
2019-02-14,1796.000000,1798.500000,1777.000000,1785.050049,1668.351074,1341658
2019-02-15,1790.000000,1790.000000,1747.500000,1772.800049,1656.901733,1177218
2019-02-18,1775.099976,1775.099976,1735.000000,1751.900024,1637.368042,1513430
2019-02-19,1750.000000,1759.599976,1730.449951,1737.949951,1624.330078,1598381
2019-02-20,1742.699951,1745.949951,1722.000000,1733.500000,1620.171143,1430235
2019-02-21,1737.000000,1758.000000,1736.349976,1754.699951,1639.984741,1225418
2019-02-22,1760.000000,1773.000000,1751.949951,1768.550049,1652.929688,1360163
2019-02-25,1772.000000,1775.800049,1759.000000,1770.150024,1654.425049,1490746
2019-02-26,1763.400024,1785.900024,1762.000000,1772.250000,1656.387695,2190515
2019-02-27,1779.000000,1779.000000,1728.550049,1736.500000,1622.974854,1491740
2019-02-28,1749.000000,1756.650024,1727.599976,1732.650024,1619.376587,1895136
2019-03-01,1735.000000,1749.000000,1731.050049,1734.650024,1621.245850,761115
2019-03-05,1739.800049,1739.800049,1717.500000,1724.599976,1611.852783,1406843
2019-03-06,1726.099976,1730.000000,1697.949951,1699.800049,1588.674072,2193045
2019-03-07,1706.349976,1720.000000,1699.800049,1705.400024,1593.908081,1566441
2019-03-08,1706.000000,1718.000000,1695.099976,1701.599976,1590.356689,1419614
2019-03-11,1708.750000,1726.000000,1703.000000,1714.949951,1602.833618,1427771
2019-03-12,1718.900024,1739.000000,1718.800049,1734.800049,1621.385864,1861116
2019-03-13,1749.000000,1755.500000,1741.099976,1747.599976,1633.349121,1744331
2019-03-14,1750.750000,1751.699951,1730.199951,1737.300049,1623.722656,867427
2019-03-15,1745.000000,1746.500000,1694.449951,1698.400024,1587.365479,3571762
2019-03-18,1710.000000,1710.949951,1686.900024,1697.550049,1586.571289,1621113
2019-03-19,1697.599976,1709.400024,1688.199951,1699.650024,1588.533936,1456211
2019-03-20,1705.000000,1716.500000,1683.449951,1687.550049,1577.224854,2312268
2019-03-22,1687.550049,1703.849976,1673.699951,1678.050049,1568.345825,1636228
2019-03-25,1674.000000,1687.500000,1660.000000,1673.849976,1564.420410,2039945
2019-03-26,1679.900024,1691.550049,1674.000000,1683.800049,1573.720337,1452899
2019-03-27,1684.000000,1707.800049,1675.000000,1680.800049,1570.916504,1520533
2019-03-28,1685.000000,1692.000000,1673.400024,1683.900024,1573.813599,1852958
2019-04-01,1710.000000,1721.349976,1686.000000,1690.000000,1579.514893,1283162
2019-04-02,1693.150024,1697.000000,1680.099976,1687.150024,1576.851318,1227869
2019-04-03,1682.000000,1686.599976,1668.650024,1670.800049,1561.570190,1233102
2019-04-04,1668.000000,1686.599976,1658.000000,1666.550049,1557.598022,1212398
2019-04-05,1670.000000,1671.500000,1650.000000,1659.099976,1550.634766,1468074
2019-04-08,1664.900024,1679.750000,1656.900024,1664.900024,1556.055908,1647502
2019-04-09,1668.800049,1683.900024,1662.250000,1680.500000,1570.635986,1232434
2019-04-10,1684.699951,1704.650024,1675.000000,1694.150024,1583.393677,1720236
2019-04-11,1703.000000,1716.500000,1698.050049,1710.400024,1598.581299,2026954
2019-04-12,1716.400024,1724.699951,1710.199951,1721.650024,1609.095703,1437818
2019-04-15,1725.000000,1731.199951,1713.099976,1722.050049,1609.469360,1035378
2019-04-16,1726.000000,1742.000000,1716.150024,1738.550049,1624.890747,1625738
2019-04-18,1738.550049,1744.099976,1729.250000,1739.900024,1626.152588,1475552
2019-04-22,1740.000000,1745.000000,1730.099976,1739.849976,1626.105835,717781
2019-04-23,1742.000000,1748.000000,1733.099976,1744.199951,1630.171265,802947
2019-04-24,1744.599976,1755.000000,1735.000000,1752.599976,1638.022339,1169461
2019-04-25,1756.000000,1762.599976,1727.199951,1734.199951,1620.825317,1704890
2019-04-26,1738.000000,1750.800049,1726.150024,1747.349976,1633.115479,772993
2019-04-30,1750.000000,1762.000000,1744.949951,1757.699951,1642.788818,1171594
2019-05-02,1756.500000,1762.500000,1720.250000,1723.550049,1610.871582,793819
2019-05-03,1720.000000,1727.000000,1682.000000,1693.550049,1582.832642,1442888
2019-05-06,1687.000000,1687.000000,1656.000000,1668.900024,1559.794434,2373878
2019-05-07,1678.800049,1710.900024,1672.500000,1697.500000,1586.524536,2212617
2019-05-08,1697.500000,1697.500000,1675.000000,1688.699951,1578.299683,1243338
2019-05-09,1680.099976,1713.000000,1677.000000,1703.750000,1592.365967,1204995
2019-05-10,1708.949951,1709.000000,1678.500000,1687.449951,1577.131592,1000696
2019-05-13,1692.000000,1717.000000,1688.699951,1702.000000,1590.730347,1160287
2019-05-14,1700.000000,1710.000000,1680.199951,1698.500000,1587.459106,1442817
2019-05-15,1700.000000,1703.000000,1666.949951,1671.050049,1561.803589,1235429
2019-05-16,1674.699951,1700.000000,1672.199951,1688.199951,1577.832397,714690
2019-05-17,1690.099976,1742.199951,1685.199951,1736.800049,1623.255249,1502484
2019-05-20,1760.000000,1776.650024,1734.849976,1772.500000,1656.621338,1279236
2019-05-21,1772.900024,1797.449951,1772.900024,1785.250000,1668.537720,1337466
2019-05-22,1785.000000,1785.000000,1747.349976,1768.300049,1652.695801,1162653
2019-05-23,1785.949951,1804.900024,1745.000000,1753.849976,1639.190552,1551172
2019-05-24,1754.000000,1759.800049,1727.099976,1749.599976,1635.218384,1603085
2019-05-27,1749.000000,1775.949951,1736.000000,1771.949951,1656.107178,1373845
2019-05-28,1775.000000,1786.000000,1754.500000,1776.900024,1660.733643,2863139
2019-05-29,1775.000000,1789.349976,1770.400024,1780.849976,1664.425415,899619
2019-05-30,1788.000000,1792.000000,1781.000000,1784.250000,1667.603271,1038433
2019-05-31,1786.699951,1802.650024,1764.000000,1788.500000,1671.575439,1329926
2019-06-03,1794.000000,1845.000000,1792.000000,1839.699951,1719.427979,1415582
2019-06-04,1831.000000,1845.500000,1807.099976,1815.599976,1696.903687,842283
2019-06-06,1822.150024,1849.900024,1812.099976,1837.750000,1717.605591,1626007
2019-06-07,1833.000000,1844.750000,1815.000000,1830.750000,1711.063110,698970
2019-06-10,1839.800049,1864.949951,1835.000000,1852.500000,1731.391113,814577
2019-06-11,1855.099976,1856.800049,1832.099976,1839.800049,1719.521362,591026
2019-06-12,1838.000000,1853.250000,1822.050049,1847.099976,1726.344116,709916
2019-06-13,1847.050049,1848.699951,1823.050049,1845.500000,1724.848755,697830
2019-06-14,1843.000000,1853.250000,1816.349976,1822.949951,1703.773071,632971
2019-06-17,1831.900024,1831.900024,1804.599976,1818.050049,1699.193481,669276
2019-06-18,1810.500000,1818.150024,1793.000000,1809.599976,1691.295776,995083
2019-06-19,1816.800049,1824.949951,1802.000000,1811.699951,1693.258301,600455
2019-06-20,1799.000000,1809.449951,1791.500000,1805.050049,1699.236328,603514
2019-06-21,1810.000000,1812.000000,1760.300049,1766.650024,1663.087524,2512357
2019-06-24,1769.000000,1777.599976,1756.699951,1764.449951,1661.016235,762144
2019-06-25,1769.699951,1769.699951,1745.000000,1756.449951,1653.485352,941132
2019-06-26,1753.000000,1765.000000,1746.400024,1761.000000,1657.768555,1075017
2019-06-27,1768.000000,1787.550049,1760.250000,1774.400024,1670.383057,1235049
2019-06-28,1777.250000,1790.650024,1762.750000,1787.599976,1682.809204,1008229
2019-07-01,1798.900024,1798.900024,1772.650024,1780.199951,1675.843140,553283
2019-07-02,1784.000000,1798.000000,1770.000000,1789.199951,1684.315430,763979
2019-07-03,1793.000000,1796.849976,1776.900024,1784.699951,1680.079102,815571
2019-07-04,1780.550049,1798.699951,1780.550049,1793.599976,1688.457397,646633
2019-07-05,1800.000000,1816.000000,1786.000000,1791.400024,1686.386475,1098940
2019-07-08,1784.750000,1784.750000,1748.699951,1753.550049,1650.755493,776755
2019-07-09,1752.000000,1756.000000,1724.099976,1740.250000,1638.234985,1462668
2019-07-10,1739.000000,1754.900024,1703.099976,1718.599976,1617.853882,648476
2019-07-11,1708.000000,1742.650024,1708.000000,1730.900024,1629.432983,813618
2019-07-12,1726.800049,1738.250000,1708.250000,1713.199951,1612.770508,1107445
2019-07-15,1715.000000,1724.699951,1702.000000,1716.949951,1616.300781,725180
2019-07-16,1723.500000,1750.599976,1712.750000,1741.300049,1639.223389,1259786
2019-07-17,1740.000000,1765.550049,1725.849976,1760.699951,1657.486084,1278232
2019-07-18,1766.000000,1766.000000,1709.000000,1739.150024,1637.199463,1006299
2019-07-19,1748.000000,1761.949951,1709.150024,1720.400024,1619.548584,983217
2019-07-22,1722.300049,1724.699951,1659.050049,1680.699951,1582.175903,1729722
2019-07-23,1683.000000,1701.550049,1667.300049,1693.349976,1594.084229,1556691
2019-07-24,1685.000000,1732.000000,1678.599976,1728.650024,1627.314819,2621818
2019-07-25,1730.000000,1749.900024,1728.000000,1736.650024,1634.846069,1297267
2019-07-26,1731.099976,1742.000000,1719.300049,1730.650024,1629.197754,771408
2019-07-29,1729.000000,1739.800049,1700.000000,1713.300049,1612.864746,688427
2019-07-30,1715.000000,1734.349976,1705.000000,1719.900024,1619.078003,747251
2019-07-31,1719.000000,1753.050049,1701.050049,1726.650024,1625.432251,1371879
2019-08-01,1721.000000,1744.699951,1710.000000,1731.300049,1629.809692,1072498
2019-08-02,1722.199951,1742.000000,1706.000000,1737.449951,1635.598999,1051529
2019-08-05,1727.900024,1753.449951,1707.699951,1741.199951,1639.129028,1539739
2019-08-06,1731.500000,1760.000000,1727.550049,1744.099976,1641.859253,1409075
2019-08-07,1744.099976,1786.900024,1740.000000,1777.250000,1673.065796,2507314
2019-08-08,1780.500000,1807.000000,1780.500000,1803.099976,1697.400513,1761732
2019-08-09,1805.000000,1846.650024,1800.900024,1841.349976,1733.408325,1730596
2019-08-13,1838.000000,1838.000000,1802.150024,1824.750000,1717.781494,1907934
2019-08-14,1826.000000,1854.150024,1808.699951,1839.050049,1731.243286,1910376
2019-08-16,1838.000000,1847.550049,1816.050049,1828.650024,1721.452881,1468390
2019-08-19,1830.150024,1845.000000,1811.000000,1820.900024,1714.157104,905742
2019-08-20,1822.000000,1849.699951,1813.000000,1843.400024,1735.338135,1231835
2019-08-21,1842.900024,1855.750000,1836.000000,1850.000000,1741.551270,1933855
